,Education,Marital_Status,Response,NumDealsPurchases,NumWebPurchases,NumStorePurchases,Gender,MSalary,Purchased,Age,Spent
1951,PhD,Single,0,1,3,4,Female,24000,1,76,7
1952,college,Married,0,2,3,10,Female,91000,1,61,103
1953,college,Single,0,1,4,10,Male,50000,1,63,567
1954,PhD,Together,1,1,10,8,Male,33000,1,20,653
1955,PhD,Single,0,1,4,9,Female,64000,0,63,89
1956,PhD,Widow,0,1,1,7,Female,77000,1,69,345
1957,college,Together,0,1,1,3,Female,77000,1,49,7
1958,college,Single,0,5,5,5,Female,75000,0,76,86
1959,college,Single,1,1,6,10,Male,21000,1,41,951
1960,PhD,Widow,0,3,2,4,Male,55000,1,26,32
1961,Master,Married,0,3,8,10,Female,63000,1,62,98
1962,PhD,Widow,1,1,5,6,Male,55000,0,45,128
1963,college,Married,0,3,2,4,Male,46000,0,33,14
1964,college,Single,1,3,3,3,Male,43000,1,48,44
1965,college,Divorced,0,1,3,4,Male,1.00E+05,0,73,15
1966,college,Together,0,1,6,12,Male,64000,1,75,815
1967,college,Together,0,2,8,10,Male,98000,0,51,172
1968,college,Together,0,2,6,12,Male,80000,1,25,239
1969,college,Widow,1,1,3,7,Female,66000,0,61,553
1970,Master,Together,0,1,3,11,Female,57000,1,67,376
1971,college,Divorced,0,2,6,5,Female,95000,1,56,199
1972,college,Single,0,1,1,3,Female,90000,1,66,9
1973,college,Together,1,5,5,5,Female,96000,0,69,60
1974,college,Married,0,2,6,5,Female,38000,1,25,73
1975,basic,Married,0,3,3,5,Female,23000,1,75,37
1976,college,Married,0,0,25,0,Female,30000,0,33,12
1977,basic,Married,0,2,4,8,Male,24000,0,48,137
1978,PhD,Single,0,4,3,4,Female,42000,0,68,18
1979,college,Married,1,1,2,2,Female,30000,0,54,17
1980,Master,Single,1,1,1,2,Male,61000,0,39,12
1981,college,Married,0,3,4,4,Male,46000,1,60,62
1982,PhD,Divorced,1,3,3,3,Female,69000,0,27,30
1983,college,Married,0,0,5,9,Male,83000,0,35,797
1984,Master,Married,0,1,2,4,Female,75000,0,41,44
1985,college,Single,0,8,6,5,Male,55000,1,53,81
1986,college,Together,0,1,0,3,Female,44000,1,24,6
1987,college,Married,0,6,4,5,Male,25000,0,31,33
1988,college,Married,0,1,3,3,Male,29000,0,77,101
1989,college,Married,0,3,3,4,Male,48000,1,76,54
1990,college,Married,0,2,3,8,Male,28000,1,53,130
1991,PhD,Divorced,1,1,5,8,Female,43000,0,60,592
1992,Master,Married,0,2,3,4,Male,34000,0,43,27
1993,Master,Single,1,0,9,11,Male,64000,1,63,746
1994,college,Single,0,1,5,5,Female,82000,1,71,417
1995,college,Together,0,2,1,3,Female,28000,0,48,9
1996,basic,Married,1,0,7,8,Female,65000,1,54,125
1997,college,Married,1,1,6,4,Male,99000,1,20,117
1998,PhD,Together,0,3,4,8,Female,88000,1,24,133
1999,PhD,Married,0,4,7,6,Female,84000,0,60,141
2000,basic,Single,0,1,4,6,Female,22000,1,48,67
2001,college,Single,0,1,1,3,Male,1.00E+05,1,52,8
2002,PhD,Divorced,0,1,1,2,Female,42000,0,24,5
2003,college,Married,1,3,3,2,Male,33000,1,48,19
2004,college,Single,0,1,0,3,Female,55000,0,20,3
2005,Master,Single,0,3,2,4,Female,45000,1,27,16
2006,college,Married,0,2,2,3,Female,66000,1,23,13
2007,college,Married,0,3,8,8,Female,33000,1,31,428
2008,college,Divorced,0,4,5,3,Female,68000,0,58,31
2009,PhD,Divorced,0,1,3,7,Male,21000,0,46,49
2010,PhD,Together,0,3,8,10,Female,67000,0,59,113
2011,college,Divorced,0,1,5,5,Male,72000,0,73,932
2012,college,Single,0,3,4,4,Female,61000,0,40,33
2013,college,Together,1,1,7,9,Female,72000,0,55,735
2014,highschool,Married,0,6,11,8,Male,56000,1,57,122
2015,college,Single,1,1,2,13,Male,33000,1,65,417
2016,basic,Married,0,1,0,3,Female,47000,1,37,2
2017,college,Married,1,1,2,2,Male,65000,1,42,14
2018,college,Together,0,3,2,3,Female,96000,0,68,16
2019,college,Divorced,0,2,1,3,Female,40000,0,49,2
2020,college,Together,0,1,0,3,Female,50000,1,30,5
2021,college,Together,0,3,2,4,Female,31000,0,71,17
2022,Master,Married,0,1,2,3,Male,91000,0,61,29
2023,college,Married,0,6,4,5,Female,23000,1,69,68
2024,Master,Married,0,2,8,6,Female,78000,0,72,242
2025,PhD,Married,0,2,8,13,Male,79000,1,75,226
2026,Master,Married,0,2,2,4,Male,80000,0,69,17
2027,college,Together,0,1,0,3,Female,75000,0,46,3
2028,college,Divorced,0,1,1,3,Male,24000,1,53,6
2029,Master,Together,1,4,10,7,Male,45000,1,34,223
2030,basic,Together,0,4,2,3,Male,90000,0,74,17
2031,PhD,Widow,1,2,11,4,Male,46000,1,50,215
2032,college,Married,0,3,7,11,Male,33000,0,26,322
2033,college,Married,0,3,3,3,Male,37000,0,43,23
2034,college,Together,0,4,11,8,Male,44000,1,28,364
2035,college,Married,0,1,6,3,Female,91000,0,42,92
2036,college,Together,0,2,3,7,Male,88000,1,27,76
2037,college,Married,0,4,10,12,Male,37000,0,40,257
2038,college,Single,0,4,4,10,Male,26000,1,42,216
2039,college,Married,0,1,2,3,Female,98000,0,61,36
2040,college,Together,0,1,10,10,Female,91000,1,67,323
2041,college,Single,0,1,5,8,Female,53000,0,71,197
2042,college,Single,0,10,4,9,Female,96000,0,48,650
2043,college,Married,0,2,2,3,Female,76000,1,58,15
2044,Master,Married,0,1,2,3,Female,69000,0,19,7
2045,college,Married,0,8,4,6,Female,83000,1,26,64
2046,college,Single,0,3,4,4,Male,26000,1,38,99
2047,college,Married,0,1,3,4,Male,85000,0,43,21
2048,college,Married,0,1,7,12,Female,63000,0,75,264
2049,college,Single,1,2,2,5,Male,91000,0,30,426
2050,basic,Married,0,1,5,10,Male,1.00E+05,0,69,535
2051,college,Married,0,1,1,3,Male,40000,0,72,12
2052,college,Single,0,6,7,6,Female,88000,1,35,51
2053,college,Widow,0,2,6,4,Male,71000,1,44,214
2054,Master,Single,0,2,3,3,Female,65000,0,53,16
2055,college,Together,0,1,1,3,Male,38000,1,20,11
2056,college,Single,0,1,3,3,Male,63000,1,75,27
2057,college,Divorced,0,3,2,12,Male,32000,0,69,447
2058,PhD,Divorced,0,3,7,13,Male,1.00E+05,1,56,168
2059,college,Married,0,2,9,12,Male,26000,1,44,143
2060,Master,Together,0,7,4,4,Male,36000,0,59,48
2061,college,Together,0,3,3,3,Male,76000,1,18,56
2062,PhD,Single,0,2,3,3,Female,43000,1,56,15
2063,PhD,Together,0,1,4,8,Male,29000,0,67,348
2064,college,Together,0,2,2,3,Female,93000,0,73,11
2065,college,Married,0,5,9,12,Female,33000,0,36,217
2066,college,Widow,0,2,4,4,Female,97000,1,73,133
2067,college,Married,0,1,2,3,Male,61000,1,60,15
2068,PhD,Married,0,2,4,4,Female,62000,1,66,332
2069,college,Married,0,2,3,4,Female,82000,1,58,20
2070,college,Together,0,1,1,3,Female,89000,1,26,15
2071,college,Together,0,3,6,8,Female,20000,0,66,94
2072,college,Married,0,1,6,10,Female,1.00E+05,1,20,178
2073,college,Married,0,1,1,2,Female,44000,0,63,11
2074,PhD,Single,1,2,5,11,Male,25000,1,64,267
2075,college,Married,0,1,9,5,Female,71000,0,70,414
2076,college,Divorced,1,2,5,7,Female,65000,1,20,241
2077,Master,Married,0,1,1,2,Female,53000,0,66,4
2078,highschool,Widow,0,1,2,3,Male,66000,1,23,24
2079,college,Married,0,4,2,3,Male,52000,0,37,16
2080,Master,Together,0,2,4,4,Male,77000,1,34,22
2081,college,Married,0,2,3,4,Male,32000,0,49,46
2082,college,Single,0,3,6,5,Female,1.00E+05,1,73,21
2083,college,Married,0,4,6,5,Male,91000,1,20,23
2084,college,Married,0,1,9,13,Female,32000,1,58,385
2085,Master,Widow,1,1,5,11,Female,21000,0,24,490
2086,college,Married,0,3,8,7,Female,60000,1,43,161
2087,basic,Married,0,1,4,7,Female,92000,1,29,607
2088,college,Married,0,1,6,7,Male,84000,1,32,380
2089,college,Single,0,2,1,4,Male,79000,1,71,15
2090,Master,Married,0,1,0,3,Female,76000,1,63,5
2091,Master,Divorced,1,7,5,8,Female,59000,0,55,140
2092,highschool,Together,0,1,1,2,Female,31000,1,52,4
2093,college,Together,0,1,4,7,Male,92000,1,34,124
2094,college,Absurd,1,1,4,7,Male,78000,1,18,125
2095,Master,Together,1,4,10,7,Female,55000,0,57,223
2096,PhD,Married,0,1,1,3,Male,22000,0,56,10
2097,college,Together,0,1,3,8,Male,51000,1,60,445
2098,college,Single,0,5,4,5,Male,72000,1,30,26
2099,Master,Married,1,2,4,10,Male,35000,0,77,278
2100,college,Married,0,1,2,4,Female,89000,1,22,128
2101,Master,Married,0,1,1,3,Female,64000,1,71,8
2102,PhD,Together,0,3,6,11,Female,84000,1,51,356
2103,basic,Married,1,2,1,3,Male,49000,1,28,8
2104,PhD,Married,0,2,8,6,Female,79000,1,28,230
2105,highschool,Married,0,1,2,4,Male,42000,0,41,11
2106,highschool,Married,0,2,2,3,Male,42000,1,49,5
2107,Master,Married,0,1,2,4,Male,51000,1,76,44
2108,college,Divorced,1,2,7,8,Male,53000,0,77,179
2109,Master,Married,0,3,5,4,Female,30000,1,59,39
2110,college,Single,1,1,5,12,Male,44000,0,22,968
2111,college,Widow,0,6,8,7,Male,47000,1,75,253
2112,PhD,Together,0,1,7,13,Female,22000,0,77,133
2113,college,Together,0,2,1,3,Female,80000,1,29,9
2114,Master,Together,0,1,2,2,Male,32000,0,52,17
2115,Master,Married,0,5,7,6,Female,99000,0,23,180
2116,Master,Together,0,2,6,10,Male,25000,0,46,152
2117,basic,Married,0,2,2,3,Female,59000,0,32,5
2118,PhD,Together,0,2,6,11,Female,24000,0,40,174
2119,Master,Single,0,1,3,8,Female,82000,1,58,450
2120,college,Divorced,0,1,0,2,Female,96000,0,55,8
2121,Master,Together,0,2,3,4,Male,66000,1,48,56
2122,basic,Together,0,1,1,2,Female,74000,0,67,4
2123,college,Married,0,3,3,4,Female,71000,1,64,11
2124,basic,Married,0,4,5,12,Male,60000,1,25,98
2125,college,Together,0,2,1,4,Male,79000,0,28,10
2126,college,Together,0,1,5,12,Female,60000,1,24,414
2127,college,Married,0,2,7,8,Female,68000,1,57,107
2128,PhD,Married,1,1,4,10,Male,67000,1,77,359
2129,PhD,Together,1,4,8,7,Male,41000,0,69,292
2130,college,Together,0,1,1,2,Male,28000,0,69,2
2131,college,Divorced,0,1,1,3,Male,65000,0,28,14
2132,Master,Single,1,1,5,8,Male,69000,0,18,883
2133,PhD,Married,0,0,0,0,Male,34000,1,77,2
2134,highschool,Married,0,3,2,2,Female,59000,0,33,2
2135,Master,Absurd,0,3,3,6,Female,56000,0,65,500
2136,college,Married,0,1,8,4,Female,77000,0,73,61
2137,college,Widow,0,5,3,3,Male,93000,0,41,50
2138,college,Single,0,1,1,2,Male,32000,1,49,6
2139,Master,Divorced,0,1,2,5,Female,67000,0,43,48
2140,Master,Divorced,1,4,3,2,Female,51000,1,41,37
2141,college,Divorced,0,1,1,3,Female,30000,0,74,9
2142,college,Married,0,2,2,3,Male,89000,0,42,11
2143,college,Divorced,0,5,2,4,Male,76000,0,50,12
2144,college,Married,0,1,2,4,Female,65000,1,69,11
2145,college,Single,0,7,9,8,Female,51000,1,69,92
2146,college,Single,1,1,11,4,Male,81000,0,71,170
2147,PhD,Together,0,1,2,2,Female,87000,0,18,8
2148,Master,Together,0,4,3,3,Female,37000,0,41,22
2149,PhD,Together,0,4,4,7,Female,55000,0,58,114
2150,PhD,Married,0,2,1,4,Female,1.00E+05,0,31,13
2151,Master,Married,0,2,2,3,Male,85000,0,63,16
2152,college,Married,0,2,5,6,Male,92000,0,39,849
2153,college,Married,0,4,3,3,Male,73000,1,36,11
2154,college,Widow,0,5,3,3,Male,67000,1,69,50
2155,Master,Together,0,1,1,3,Male,46000,0,65,5
2156,basic,Married,0,2,2,4,Female,43000,0,38,23
2157,basic,Divorced,0,5,3,4,Female,83000,0,23,44
2158,Master,Together,0,1,1,3,Male,72000,0,38,7
2159,PhD,Married,0,2,7,9,Male,61000,1,49,115
2160,college,Single,0,1,4,6,Male,20000,1,45,89
2161,PhD,Married,1,3,9,4,Male,63000,0,45,399
2162,college,Together,0,1,6,4,Female,95000,1,51,48
2163,college,Together,0,6,5,8,Male,80000,1,73,111
2164,basic,Widow,0,1,6,11,Male,99000,0,51,614
2165,highschool,Single,0,2,1,3,Male,84000,0,27,3
2166,PhD,Single,0,2,2,3,Female,78000,0,67,20
2167,college,Divorced,0,3,5,8,Female,94000,0,50,300
2168,Master,Single,1,0,4,7,Female,58000,0,78,818
2169,college,Married,0,1,4,5,Female,95000,1,20,133
2170,college,Single,0,1,1,3,Female,90000,1,28,10
2171,college,Single,0,1,9,7,Male,44000,1,59,32
2172,basic,Divorced,1,1,11,12,Female,53000,1,76,129
2173,college,Together,0,2,6,11,Female,24000,1,59,155
2174,college,Married,0,3,6,5,Female,60000,1,55,286
2175,college,Married,0,2,9,8,Male,68000,1,41,70
2176,PhD,Married,1,1,5,7,Male,90000,0,34,518
2177,Master,Divorced,0,1,4,10,Female,73000,0,45,689
2178,PhD,YOLO,0,5,7,6,Female,88000,1,50,50
2179,college,Married,0,2,7,3,Male,25000,1,69,44
2180,college,Together,0,2,3,6,Male,21000,1,35,82
2181,college,Married,0,3,3,3,Male,88000,1,20,18
2182,PhD,Married,0,4,8,7,Female,70000,0,33,21
2183,college,Married,0,1,1,4,Female,78000,0,53,11
2184,highschool,Single,0,3,2,3,Female,60000,1,73,10
2185,basic,Married,0,1,1,3,Male,65000,1,76,9
2186,college,Married,0,4,7,13,Male,25000,0,35,217
2187,Master,Married,0,1,8,11,Male,31000,1,26,167
2188,PhD,Married,0,1,7,6,Male,64000,0,46,749
2189,Master,Together,0,3,3,6,Female,24000,1,58,500
2190,highschool,Married,0,2,1,3,Male,32000,0,37,12
2191,Master,Single,1,1,7,12,Male,41000,1,52,655
2192,college,Divorced,0,1,1,2,Male,84000,0,23,7
2193,college,Married,0,1,0,3,Female,74000,1,45,2
2194,basic,Married,1,1,7,10,Female,68000,1,62,845
2195,college,Married,1,2,9,6,Female,96000,0,77,363
2196,Master,Single,0,4,3,3,Female,93000,1,25,13
2197,college,Single,0,1,3,4,Female,48000,1,36,48
2198,college,Together,0,2,6,3,Male,50000,1,43,124
2199,college,Married,1,7,5,4,Female,27000,0,35,38
2200,college,Married,0,4,3,3,Male,90000,1,37,16
2201,highschool,Single,0,2,2,2,Male,56000,1,21,16
2202,college,Single,0,4,8,6,Male,52000,0,78,300
2203,PhD,YOLO,1,5,7,6,Female,92000,1,33,50
2204,college,Married,0,2,5,11,Male,94000,1,54,156
2205,college,Married,0,1,1,4,Male,75000,1,75,8
2206,college,Single,0,6,3,5,Male,89000,0,34,23
2207,college,Married,0,4,9,4,Female,65000,0,71,495
2208,college,Together,0,4,2,3,Male,44000,1,63,10
2209,highschool,Together,0,1,1,3,Male,65000,0,36,3
2210,college,Divorced,0,2,1,2,Male,61000,1,45,5
2211,basic,Divorced,0,6,8,7,Female,36000,0,58,131
2212,college,Together,0,1,6,9,Female,86000,0,56,860
2213,Master,Divorced,0,2,2,3,Male,26000,1,22,17
2214,basic,Single,0,1,4,8,Female,83000,0,27,631
2215,college,Married,0,0,1,0,Male,56000,1,72,7
2216,college,Together,0,1,1,2,Female,95000,1,76,5
2217,college,Together,0,2,2,3,Male,93000,0,36,19
2218,PhD,Widow,0,0,4,7,Male,40000,1,78,377
2219,college,Together,0,1,1,2,Male,64000,0,22,8
2220,Master,Together,0,4,6,6,Male,31000,0,35,129
2221,college,Married,0,3,3,10,Male,66000,1,69,88
2222,Master,Single,1,1,3,11,Male,57000,0,52,538
2223,basic,Together,0,4,3,2,Female,41000,1,35,11
2224,Master,Married,0,3,2,4,Male,60000,1,63,12
2225,PhD,Single,0,3,7,6,Female,75000,0,40,58
2226,college,Together,0,6,8,6,Male,98000,1,41,68
2227,college,Married,0,8,11,6,Male,66000,0,24,106
2228,college,Single,0,5,4,8,Male,61000,1,75,137
2229,basic,Together,0,0,0,1,Male,53000,1,28,1607
2230,college,Married,0,2,2,2,Female,98000,1,61,8
2231,college,Single,0,3,3,2,Female,85000,0,27,26
2232,Master,Single,0,2,9,12,Female,96000,1,30,143
2233,college,Single,0,1,0,3,Male,80000,1,65,6
2234,college,Together,0,4,3,3,Male,40000,0,64,18
2235,college,Married,0,1,1,2,Male,97000,1,62,7
2236,college,Married,0,2,9,4,Female,79000,1,37,182
2237,PhD,Together,0,7,8,5,Female,86000,0,78,30
2238,college,Divorced,0,1,2,13,Male,70000,1,67,217
2239,Master,Together,0,2,6,10,Male,74000,1,67,214
2240,PhD,Married,1,3,3,4,Female,60000,0,24,61
